date,value,cash,positions,peak,dd,month,year
2024-10-22,2939732.4500000053,2685211.4300000053,23,2940270.460000005,-0.018297976574569115,2024-10,2024
2024-10-23,2938651.3100000056,2665254.4800000056,25,2940270.460000005,-0.05506806336446473,2024-10,2024
2024-10-24,2938320.1100000055,2673729.4200000055,24,2940270.460000005,-0.06633233325071816,2024-10,2024
2024-10-25,2937244.7200000053,2673729.4200000055,24,2940270.460000005,-0.10290685979954894,2024-10,2024
2024-10-28,2937203.9900000053,2673729.4200000055,24,2940270.460000005,-0.1042921065159337,2024-10,2024
2024-10-29,2936892.9900000053,2673059.060000005,24,2940270.460000005,-0.11486936477264523,2024-10,2024
2024-10-30,2936221.380000005,2663082.290000005,25,2940270.460000005,-0.13771114103564702,2024-10,2024
2024-10-31,2935674.900000005,2651514.190000005,26,2940270.460000005,-0.15629718634795411,2024-10,2024
2024-11-01,2936988.110000005,2659736.240000005,25,2940270.460000005,-0.11163428822803217,2024-11,2024
2024-11-04,2937485.260000005,2659736.240000005,25,2940270.460000005,-0.09472597973181629,2024-11,2024
2024-11-05,2940269.3500000047,2659736.240000005,25,2940270.460000005,-3.775162915915137e-05,2024-11,2024
2024-11-06,2946988.650000005,2589844.610000005,32,2946988.650000005,0.0,2024-11,2024
2024-11-07,2955813.880000005,2559891.230000005,35,2955813.880000005,0.0,2024-11,2024
2024-11-08,2968436.920000005,2540169.650000005,37,2968436.920000005,0.0,2024-11,2024
2024-11-11,2982378.020000005,2520232.880000005,39,2982378.020000005,0.0,2024-11,2024
2024-11-12,2990700.1600000053,2510277.440000005,40,2990700.1600000053,0.0,2024-11,2024
2024-11-13,2995531.1400000053,2511554.210000005,41,2995531.1400000053,0.0,2024-11,2024
2024-11-14,2997907.860000005,2511471.880000005,41,2997907.860000005,0.0,2024-11,2024
2024-11-15,2997666.280000005,2511471.880000005,41,2997907.860000005,-0.008058286354406972,2024-11,2024
2024-11-18,2996557.290000005,2501471.980000005,42,2997907.860000005,-0.0450504172599831,2024-11,2024
2024-11-19,2996807.540000005,2510478.820000005,41,2997907.860000005,-0.0367029292221086,2024-11,2024
2024-11-20,2995937.810000005,2500532.290000005,42,2997907.860000005,-0.06571416107497749,2024-11,2024
2024-11-21,2997419.060000005,2509214.600000005,41,2997907.860000005,-0.016304703907738277,2024-11,2024
2024-11-22,2999905.4500000053,2503032.0700000054,42,2999905.4500000053,0.0,2024-11,2024
2024-11-25,3003582.7400000053,2503032.0700000054,42,3003582.7400000053,0.0,2024-11,2024
2024-11-26,3007531.5800000057,2503032.0700000054,42,3007531.5800000057,0.0,2024-11,2024
2024-11-27,3009877.9800000056,2503032.0700000054,42,3009877.9800000056,0.0,2024-11,2024
2024-11-29,3015290.8500000057,2503032.0700000054,42,3015290.8500000057,0.0,2024-11,2024
2024-12-02,3021395.3500000057,2503032.0700000054,42,3021395.3500000057,0.0,2024-12,2024
2024-12-03,3025545.2100000056,2503032.0700000054,42,3025545.2100000056,0.0,2024-12,2024
2024-12-04,3030571.0400000056,2493093.8900000053,43,3030571.0400000056,0.0,2024-12,2024
2024-12-05,3031384.4600000056,2473121.5100000054,45,3031384.4600000056,0.0,2024-12,2024
2024-12-06,3032687.4300000053,2463403.9400000055,46,3032687.4300000053,0.0,2024-12,2024
2024-12-09,3031400.0600000056,2478238.0000000056,45,3032687.4300000053,-0.042449808287682446,2024-12,2024
2024-12-10,3028316.6200000057,2468267.7500000056,46,3032687.4300000053,-0.14412332628686308,2024-12,2024
2024-12-11,3025856.9000000055,2517967.3500000057,43,3032687.4300000053,-0.22523026713635907,2024-12,2024
2024-12-12,3024905.6300000055,2511701.9800000056,44,3032687.4300000053,-0.25659749577290925,2024-12,2024
2024-12-13,3025579.240000005,2512495.540000005,44,3032687.4300000053,-0.23438584305407292,2024-12,2024
2024-12-16,3027580.1600000053,2512495.540000005,44,3032687.4300000053,-0.16840739831865925,2024-12,2024
2024-12-17,3027718.260000005,2534772.760000005,42,3032687.4300000053,-0.1638536814194657,2024-12,2024
2024-12-18,3021679.940000005,2570467.900000005,39,3032687.4300000053,-0.3629615729966673,2024-12,2024
2024-12-19,3017853.840000005,2594019.610000005,37,3032687.4300000053,-0.48912360216431183,2024-12,2024
2024-12-20,3015092.6500000046,2649147.5100000044,32,3032687.4300000053,-0.5801712311644559,2024-12,2024
2024-12-23,3013003.3300000043,2662229.000000004,31,3032687.4300000053,-0.649064582300227,2024-12,2024
2024-12-24,3014643.6600000043,2672775.2000000044,30,3032687.4300000053,-0.594976251805842,2024-12,2024
2024-12-26,3017734.1700000046,2672775.2000000044,30,3032687.4300000053,-0.49306960724273136,2024-12,2024
2024-12-27,3019635.190000004,2672775.2000000044,30,3032687.4300000053,-0.43038527053218706,2024-12,2024
2024-12-30,3020108.9700000044,2696602.3700000043,28,3032687.4300000053,-0.4147628230846353,2024-12,2024
2024-12-31,3019799.5600000042,2711000.3900000043,27,3032687.4300000053,-0.42496532522644515,2024-12,2024
2025-01-02,3020586.8100000042,2722823.3100000042,26,3032687.4300000053,-0.39900650097662793,2025-01,2025
2025-01-03,3024161.7800000045,2712860.3700000043,27,3032687.4300000053,-0.2811252460660221,2025-01,2025
2025-01-06,3029945.1500000046,2733950.4900000044,25,3032687.4300000053,-0.09042408963329009,2025-01,2025
2025-01-07,3034345.6200000043,2723951.5500000045,26,3034345.6200000043,0.0,2025-01,2025
2025-01-08,3037137.1000000043,2732440.3700000043,25,3037137.1000000043,0.0,2025-01,2025
2025-01-10,3036791.9500000044,2742239.6200000043,24,3037137.1000000043,-0.011364320695299081,2025-01,2025
2025-01-13,3034171.1600000043,2742239.6200000043,24,3037137.1000000043,-0.09765578248015014,2025-01,2025
2025-01-14,3032280.440000004,2763220.9100000043,22,3037137.1000000043,-0.15990914601781203,2025-01,2025
2025-01-15,3033008.9500000044,2773532.750000004,21,3037137.1000000043,-0.1359224119319441,2025-01,2025
2025-01-16,3033313.260000004,2773532.750000004,21,3037137.1000000043,-0.12590277863980232,2025-01,2025
2025-01-17,3033976.800000004,2773532.750000004,21,3037137.1000000043,-0.10405523017055354,2025-01,2025
2025-01-21,3035260.3700000043,2773532.750000004,21,3037137.1000000043,-0.06179273237286452,2025-01,2025
2025-01-22,3036487.940000004,2763551.030000004,22,3037137.1000000043,-0.021374076264128745,2025-01,2025
2025-01-23,3039178.470000004,2779178.820000004,21,3039178.470000004,0.0,2025-01,2025
2025-01-24,3042603.8300000043,2790356.650000004,20,3042603.8300000043,0.0,2025-01,2025
2025-01-27,3041529.6300000045,2789807.5500000045,20,3042603.8300000043,-0.03530528652492096,2025-01,2025
2025-01-28,3042460.4900000044,2789807.5500000045,20,3042603.8300000043,-0.004711096416382635,2025-01,2025
2025-01-29,3043435.5300000045,2779859.4500000044,21,3043435.5300000045,0.0,2025-01,2025
2025-01-30,3045182.270000004,2769862.9700000044,22,3045182.270000004,0.0,2025-01,2025
2025-01-31,3045541.9300000044,2759919.4100000043,23,3045541.9300000044,0.0,2025-01,2025
2025-02-03,3044526.860000004,2749923.020000004,24,3045541.9300000044,-0.03332970037290856,2025-02,2025
2025-02-04,3045105.3300000043,2760805.400000004,23,3045541.9300000044,-0.014335708062311674,2025-02,2025
2025-02-05,3047436.560000004,2806819.740000004,19,3047436.560000004,0.0,2025-02,2025
2025-02-06,3048675.780000004,2816299.840000004,19,3048675.780000004,0.0,2025-02,2025
2025-02-07,3048306.0600000042,2806315.840000004,20,3048675.780000004,-0.012127232499604755,2025-02,2025
2025-02-10,3048679.640000004,2825736.240000004,19,3048679.640000004,0.0,2025-02,2025
2025-02-11,3048900.140000004,2851019.160000004,17,3048900.140000004,0.0,2025-02,2025
2025-02-12,3049571.030000004,2899216.460000004,13,3049571.030000004,0.0,2025-02,2025
2025-02-13,3050896.6800000044,2889335.460000004,14,3050896.6800000044,0.0,2025-02,2025
2025-02-14,3051367.6600000043,2869404.480000004,16,3051367.6600000043,0.0,2025-02,2025
2025-02-18,3053192.1200000043,2859437.3900000043,17,3053192.1200000043,0.0,2025-02,2025
2025-02-19,3055256.1200000043,2859437.3900000043,17,3055256.1200000043,0.0,2025-02,2025
2025-02-20,3056967.0700000045,2870488.0700000045,16,3056967.0700000045,0.0,2025-02,2025
2025-02-21,3056891.9500000044,2881866.0100000044,15,3056967.0700000045,-0.002457337559743869,2025-02,2025
2025-02-24,3055715.0700000045,2881866.0100000044,15,3056967.0700000045,-0.040955625995670215,2025-02,2025
2025-02-25,3053565.940000004,2892353.770000004,14,3056967.0700000045,-0.11125831329286608,2025-02,2025
2025-02-26,3051920.510000004,2891366.010000004,14,3056967.0700000045,-0.1650838849239064,2025-02,2025
2025-02-27,3049482.330000004,2891366.010000004,14,3056967.0700000045,-0.2448420224559592,2025-02,2025
2025-02-28,3047081.9000000036,2913212.7900000038,12,3056967.0700000045,-0.32336527589748754,2025-02,2025
2025-03-03,3044699.3800000036,2913212.7900000038,12,3056967.0700000045,-0.4013026545294405,2025-03,2025
2025-03-04,3042062.8900000034,2954065.0100000035,9,3056967.0700000045,-0.48754794077651203,2025-03,2025
2025-03-05,3041422.0200000037,2952700.3400000036,9,3056967.0700000045,-0.5085121836134376,2025-03,2025
2025-03-06,3041171.8100000033,2942710.4300000034,10,3056967.0700000045,-0.5166970935019314,2025-03,2025
2025-03-07,3041115.1100000036,2951434.8800000036,9,3056967.0700000045,-0.5185518730498092,2025-03,2025
2025-03-10,3040557.0500000035,2951434.8800000036,9,3056967.0700000045,-0.5368072218063156,2025-03,2025
2025-03-11,3039921.9300000034,2960058.9500000034,8,3056967.0700000045,-0.5575833697155604,2025-03,2025
2025-03-12,3039249.7300000032,2969782.3300000033,7,3056967.0700000045,-0.5795724845672355,2025-03,2025
2025-03-13,3038716.1800000034,2969782.3300000033,7,3056967.0700000045,-0.5970260582493299,2025-03,2025
2025-03-14,3038436.5900000036,2969782.3300000033,7,3056967.0700000045,-0.6061720514379269,2025-03,2025
2025-03-17,3038395.7300000032,2969782.3300000033,7,3056967.0700000045,-0.6075086703502246,2025-03,2025
2025-03-18,3038366.7700000033,2969782.3300000033,7,3056967.0700000045,-0.6084560145425832,2025-03,2025
2025-03-19,3038467.6200000034,2969782.3300000033,7,3056967.0700000045,-0.6051569930716032,2025-03,2025
2025-03-20,3038607.1000000034,2969782.3300000033,7,3056967.0700000045,-0.6005943008081245,2025-03,2025
2025-03-21,3038684.690000003,2969782.3300000033,7,3056967.0700000045,-0.5980561642098833,2025-03,2025
2025-03-24,3038981.9700000035,2969782.3300000033,7,3056967.0700000045,-0.5883314928871968,2025-03,2025
2025-03-25,3039862.130000003,2959811.8100000033,8,3056967.0700000045,-0.5595395569636057,2025-03,2025
2025-03-26,3040332.4100000034,2959811.8100000033,8,3056967.0700000045,-0.5441556817293769,2025-03,2025
2025-03-27,3041702.7500000037,2949815.5100000035,9,3056967.0700000045,-0.49932889856091056,2025-03,2025
2025-03-28,3042878.8700000034,2949815.5100000035,9,3056967.0700000045,-0.4608554713676094,2025-03,2025
2025-03-31,3043567.0100000035,2949815.5100000035,9,3056967.0700000045,-0.4383449246642021,2025-03,2025
2025-04-01,3043945.8300000033,2949815.5100000035,9,3056967.0700000045,-0.4259529037059969,2025-04,2025
2025-04-02,3044434.2800000035,2949815.5100000035,9,3056967.0700000045,-0.40997464850025195,2025-04,2025
2025-04-03,3044482.0600000033,2949815.5100000035,9,3056967.0700000045,-0.4084116614315101,2025-04,2025
2025-04-04,3043508.0000000037,2949815.5100000035,9,3056967.0700000045,-0.4402752693047735,2025-04,2025
2025-04-07,3042332.8300000033,2957255.9500000034,8,3056967.0700000045,-0.47871761994482764,2025-04,2025
2025-04-08,3040639.4100000034,2957255.9500000034,8,3056967.0700000045,-0.5341130481984896,2025-04,2025
2025-04-09,3039957.8600000036,2975926.2000000034,6,3056967.0700000045,-0.5564080217586664,2025-04,2025
2025-04-10,3039297.9900000035,2975926.2000000034,6,3056967.0700000045,-0.5779937956610367,2025-04,2025
2025-04-11,3038882.3500000034,2975926.2000000034,6,3056967.0700000045,-0.5915902783997313,2025-04,2025
2025-04-14,3038785.2000000034,2975926.2000000034,6,3056967.0700000045,-0.5947682648737533,2025-04,2025
2025-04-15,3038727.8000000035,2975926.2000000034,6,3056967.0700000045,-0.5966459429345742,2025-04,2025
2025-04-16,3039195.3500000034,2975926.2000000034,6,3056967.0700000045,-0.5813513719008138,2025-04,2025
2025-04-17,3039828.6900000037,2975926.2000000034,6,3056967.0700000045,-0.5606334516387446,2025-04,2025
2025-04-21,3040112.5800000033,2975926.2000000034,6,3056967.0700000045,-0.5513467961563986,2025-04,2025
2025-04-22,3040825.2900000033,2975926.2000000034,6,3056967.0700000045,-0.5280325116489124,2025-04,2025
2025-04-23,3041882.4200000037,2975926.2000000034,6,3056967.0700000045,-0.4934515045332437,2025-04,2025
2025-04-24,3042918.7700000033,2975926.2000000034,6,3056967.0700000045,-0.45955025613021044,2025-04,2025
2025-04-25,3043534.4200000037,2975926.2000000034,6,3056967.0700000045,-0.4394110140022156,2025-04,2025
2025-04-28,3044007.4100000034,2975926.2000000034,6,3056967.0700000045,-0.42393848881077617,2025-04,2025
2025-04-29,3044143.420000003,2965929.1200000034,7,3056967.0700000045,-0.4194893077471484,2025-04,2025
2025-04-30,3045103.3300000033,2965929.1200000034,7,3056967.0700000045,-0.388088576956805,2025-04,2025
2025-05-01,3045269.0200000033,2955989.0800000033,8,3056967.0700000045,-0.3826684989446482,2025-05,2025
2025-05-02,3046031.7500000033,2955989.0800000033,8,3056967.0700000045,-0.357717952127015,2025-05,2025
2025-05-05,3046873.2500000033,2978861.2300000032,6,3056967.0700000045,-0.33019066836075583,2025-05,2025
2025-05-06,3047392.2500000033,2968875.7300000032,7,3056967.0700000045,-0.31321305662612897,2025-05,2025
2025-05-07,3048073.190000003,2978850.4500000034,6,3056967.0700000045,-0.29093803748436425,2025-05,2025
2025-05-08,3048739.610000003,2958863.3300000033,8,3056967.0700000045,-0.2691379989252337,2025-05,2025
2025-05-09,3050404.1500000036,2939012.5700000036,10,3056967.0700000045,-0.21468729789100566,2025-05,2025
2025-05-12,3053129.990000004,2909104.4800000037,13,3056967.0700000045,-0.1255191800283454,2025-05,2025
2025-05-13,3056764.8400000036,2899104.7300000037,14,3056967.0700000045,-0.006615380387493424,2025-05,2025
2025-05-14,3060571.3200000036,2899104.7300000037,14,3060571.3200000036,0.0,2025-05,2025
2025-05-15,3063516.490000004,2889106.810000004,15,3063516.490000004,0.0,2025-05,2025
2025-05-16,3067015.890000004,2869218.4400000037,17,3067015.890000004,0.0,2025-05,2025
2025-05-19,3070866.810000004,2859232.640000004,18,3070866.810000004,0.0,2025-05,2025
2025-05-20,3073459.8000000035,2839281.4400000037,20,3073459.8000000035,0.0,2025-05,2025
2025-05-21,3075638.8800000036,2829285.4400000037,21,3075638.8800000036,0.0,2025-05,2025
2025-05-22,3077218.260000004,2839174.560000004,20,3077218.260000004,0.0,2025-05,2025
2025-05-23,3078251.770000004,2829178.530000004,21,3078251.770000004,0.0,2025-05,2025
2025-05-27,3080553.890000004,2819182.530000004,22,3080553.890000004,0.0,2025-05,2025
2025-05-28,3081367.950000004,2819182.530000004,22,3081367.950000004,0.0,2025-05,2025
2025-05-29,3082205.620000004,2819182.530000004,22,3082205.620000004,0.0,2025-05,2025
2025-05-30,3081988.750000004,2829651.280000004,21,3082205.620000004,-0.0070361950738265745,2025-05,2025
2025-06-02,3083327.360000004,2819658.080000004,22,3083327.360000004,0.0,2025-06,2025
2025-06-03,3086187.560000004,2819658.080000004,22,3086187.560000004,0.0,2025-06,2025
2025-06-04,3089609.570000004,2819658.080000004,22,3089609.570000004,0.0,2025-06,2025
2025-06-05,3091744.230000004,2809767.680000004,23,3091744.230000004,0.0,2025-06,2025
2025-06-06,3095205.850000004,2809767.680000004,23,3095205.850000004,0.0,2025-06,2025
2025-06-09,3098033.390000004,2809767.680000004,23,3098033.390000004,0.0,2025-06,2025
2025-06-10,3099966.940000004,2821307.680000004,22,3099966.940000004,0.0,2025-06,2025
2025-06-11,3099673.660000004,2811311.050000004,23,3099966.940000004,-0.009460746055577623,2025-06,2025
2025-06-12,3099054.380000004,2801338.480000004,24,3099966.940000004,-0.02943773329402199,2025-06,2025
2025-06-13,3097601.8700000043,2801338.480000004,24,3099966.940000004,-0.0762933942772896,2025-06,2025
2025-06-16,3097576.340000004,2810297.480000004,23,3099966.940000004,-0.0771169514472335,2025-06,2025
2025-06-17,3095702.4300000044,2810297.480000004,23,3099966.940000004,-0.13756630578775692,2025-06,2025
2025-06-18,3094718.8000000045,2819814.8300000043,22,3099966.940000004,-0.1692966441764588,2025-06,2025
2025-06-20,3092742.540000004,2848994.4700000044,20,3099966.940000004,-0.2330476466307056,2025-06,2025
2025-06-23,3092734.770000004,2848994.4700000044,20,3099966.940000004,-0.2332982944650344,2025-06,2025
2025-06-24,3094840.1700000046,2851291.6300000045,20,3099966.940000004,-0.1653814411323866,2025-06,2025
2025-06-25,3095934.620000005,2851291.6300000045,20,3099966.940000004,-0.13007622590966603,2025-06,2025
2025-06-26,3097601.9200000046,2841301.3000000045,21,3099966.940000004,-0.07629178135685376,2025-06,2025
2025-06-27,3099701.960000004,2852838.2200000044,20,3099966.940000004,-0.008547833093987158,2025-06,2025
2025-06-30,3102055.0400000047,2832856.7300000046,22,3102055.0400000047,0.0,2025-06,2025
2025-07-01,3104437.0600000047,2832856.7300000046,22,3104437.0600000047,0.0,2025-07,2025
2025-07-02,3107135.2300000046,2792865.0600000047,26,3107135.2300000046,0.0,2025-07,2025
2025-07-03,3111141.910000005,2772908.9800000046,28,3111141.910000005,0.0,2025-07,2025
2025-07-07,3113289.910000005,2772908.9800000046,28,3113289.910000005,0.0,2025-07,2025
2025-07-08,3115228.5000000047,2780879.8600000045,28,3115228.5000000047,0.0,2025-07,2025
2025-07-09,3118037.3000000045,2780879.8600000045,28,3118037.3000000045,0.0,2025-07,2025
2025-07-10,3119525.1300000045,2770884.7900000047,29,3119525.1300000045,0.0,2025-07,2025
2025-07-11,3118938.6100000045,2760894.5900000045,30,3119525.1300000045,-0.018801579585288282,2025-07,2025
2025-07-14,3120767.700000004,2755795.860000004,31,3120767.700000004,0.0,2025-07,2025
2025-07-15,3121500.890000004,2765791.090000004,30,3121500.890000004,0.0,2025-07,2025
2025-07-16,3122460.3200000045,2774529.3300000043,29,3122460.3200000045,0.0,2025-07,2025
2025-07-17,3124470.4300000044,2764562.690000004,30,3124470.4300000044,0.0,2025-07,2025
2025-07-18,3126092.930000004,2764562.690000004,30,3126092.930000004,0.0,2025-07,2025
2025-07-21,3126995.170000004,2764562.690000004,30,3126995.170000004,0.0,2025-07,2025
2025-07-22,3126198.210000004,2764562.690000004,30,3126995.170000004,-0.025486448065091247,2025-07,2025
2025-07-23,3128479.630000004,2744730.050000004,32,3128479.630000004,0.0,2025-07,2025
2025-07-24,3130305.950000004,2734747.250000004,33,3130305.950000004,0.0,2025-07,2025
